Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant2_normal,1,0,0.07340360432863235,0.11987031251192093,0.046466708183288574,1.6330303320249957,Lepto,False
CNN_variant2_normal,1,1,-0.16114608943462372,-0.20049741864204407,0.03935132920742035,1.244196613581521,Kunzea,False
CNN_variant2_normal,1,2,-0.17295628786087036,-0.09481887519359589,0.07813741266727448,0.5482245047066032,Lepto,False
CNN_variant2_normal,1,3,0.017150625586509705,0.03670391067862511,0.019553285092115402,2.1400916415251,Lepto,False
CNN_variant2_normal,1,4,-0.6408873796463013,-0.4286267161369324,0.2122606635093689,0.6688019296625359,Lepto,True
CNN_variant2_normal,1,5,-0.16136589646339417,-0.08117601275444031,0.08018988370895386,0.5030555686415478,Lepto,False
CNN_variant2_normal,1,6,0.013266543857753277,-0.012015986256301403,0.02528253011405468,-0.9057359847874308,Kunzea,False
CNN_variant2_normal,1,7,-0.36273860931396484,-0.3414270877838135,0.021311521530151367,0.9412482683430576,Lepto,False
CNN_variant2_normal,1,8,-0.22850708663463593,-0.1701456755399704,0.05836141109466553,0.7445969318513043,Lepto,False
CNN_variant2_normal,1,9,0.23738251626491547,0.20303374528884888,0.03434877097606659,0.855302018016929,Kunzea,False
CNN_variant2_normal,1,10,-0.24795635044574738,-0.14097949862480164,0.10697685182094574,0.5685657916331706,Lepto,False
CNN_variant2_normal,1,11,-0.22452153265476227,-0.11517336219549179,0.10934817045927048,0.5129724569620077,Lepto,False
CNN_variant2_normal,1,12,-0.11165610700845718,-0.03705499693751335,0.07460111379623413,0.33186717648944547,Lepto,False
CNN_variant2_normal,1,13,-0.1713925004005432,-0.10685545951128006,0.06453704088926315,0.6234546979821461,Lepto,False
CNN_variant2_normal,1,14,0.032500170171260834,0.03772400692105293,0.005223836749792099,1.1607325932815626,Lepto,False
CNN_variant2_normal,1,15,0.28310084342956543,0.19859005510807037,0.08451078832149506,0.7014816792212446,Kunzea,False
CNN_variant2_normal,1,16,0.052063535898923874,0.15205977857112885,0.09999623894691467,2.9206579164018334,Lepto,False
CNN_variant2_normal,1,17,0.24378041923046112,0.08848238736391068,0.15529802441596985,0.36295936977598975,Kunzea,True
CNN_variant2_normal,1,18,-0.14903132617473602,-0.07644481211900711,0.07258651405572891,0.5129445877752686,Lepto,False
CNN_variant2_normal,1,19,0.445995032787323,0.3351145386695862,0.11088049411773682,0.7513862576004297,Kunzea,False
CNN_variant2_normal,1,20,-0.15699797868728638,-0.17351801693439484,0.01652003824710846,1.1052245289764913,Kunzea,False
CNN_variant2_normal,1,21,-0.09360773861408234,-0.04077833518385887,0.052829403430223465,0.4356299578557192,Lepto,False
CNN_variant2_normal,1,22,-0.0748991072177887,-0.030412573367357254,0.04448653385043144,0.4060472085405435,Lepto,False
CNN_variant2_normal,1,23,-0.22298066318035126,-0.1498013585805893,0.07317930459976196,0.6718132259146089,Lepto,False
CNN_variant2_normal,1,24,-0.21501359343528748,-0.12998300790786743,0.08503058552742004,0.604533908259348,Lepto,False
CNN_variant2_normal,1,25,0.3043956458568573,0.13928775489330292,0.16510789096355438,0.45758786876026636,Kunzea,True
CNN_variant2_normal,1,26,0.13366909325122833,0.06905699521303177,0.06461209803819656,0.5166264951882176,Kunzea,False
CNN_variant2_normal,1,27,-0.006895268335938454,-0.012607325799763203,0.005712057463824749,1.8284025172586098,Kunzea,False
CNN_variant2_normal,1,28,-0.6249480247497559,-0.4372035562992096,0.18774446845054626,0.6995838678652273,Lepto,True
CNN_variant2_normal,1,29,0.3590073585510254,0.24710212647914886,0.11190523207187653,0.6882926506232022,Kunzea,False
CNN_variant2_normal,1,30,-0.20806409418582916,-0.11064677685499191,0.09741731733083725,0.5317917891654514,Lepto,False
CNN_variant2_normal,1,31,-0.5589863061904907,-0.37008264660835266,0.18890365958213806,0.662060309127577,Lepto,True
