Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_base_aug,0,0,-0.07837208360433578,-0.0887405201792717,0.010368436574935913,1.1322975760158565,Kunzea,False
CNN_base_aug,0,1,-0.1439996361732483,-0.1652795374393463,0.021279901266098022,1.1477774662935507,Kunzea,False
CNN_base_aug,0,2,-2.7915925215893367e-07,-2.685258095880272e-07,1.0633442570906482e-08,0.9622537418508262,Lepto,False
CNN_base_aug,0,3,0.07479281723499298,0.04051535949110985,0.03427745774388313,0.5417012078799459,Kunzea,True
CNN_base_aug,0,4,0.2601202130317688,0.23085829615592957,0.029261916875839233,0.88750617791853,Kunzea,True
CNN_base_aug,0,5,0.03301286697387695,0.050009630620479584,0.01699676364660263,1.5148526939077083,Lepto,False
CNN_base_aug,0,6,0.05555681139230728,0.08232144266366959,0.026764631271362305,1.481752470173136,Lepto,False
CNN_base_aug,0,7,-0.004698074888437986,-0.004853812512010336,0.00015573762357234955,1.0331492644509666,Kunzea,False
CNN_base_aug,0,8,0.07069013267755508,0.032438263297080994,0.03825186938047409,0.4588796487220705,Kunzea,True
CNN_base_aug,0,9,0.04310402274131775,0.04101572185754776,0.002088300883769989,0.9515520629835916,Kunzea,False
CNN_base_aug,0,10,0.07396941632032394,0.05187958478927612,0.02208983153104782,0.7013653385403973,Kunzea,False
CNN_base_aug,0,11,-0.1766590029001236,-0.20522019267082214,0.028561189770698547,1.1616741259601324,Kunzea,True
CNN_base_aug,0,12,-1.554372186518549e-10,-8.155101594020664e-11,7.388620271164825e-11,1.4710517216303023,Lepto,False
CNN_base_aug,0,13,0.20313628017902374,0.1761745661497116,0.026961714029312134,0.8672727781946283,Kunzea,True
CNN_base_aug,0,14,0.151018887758255,0.1512712687253952,0.00025238096714019775,1.00167118743039,Lepto,False
CNN_base_aug,0,15,0.22622795403003693,0.23904725909233093,0.012819305062294006,1.056665432932861,Lepto,False
