Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_base_aug,1,0,0.06957900524139404,0.026208864524960518,0.043370142579078674,0.37667776934098113,Kunzea,False
CNN_base_aug,1,1,0.09536702930927277,0.05969013646245003,0.03567689284682274,0.6258990851679628,Kunzea,False
CNN_base_aug,1,2,-0.08228731900453568,-0.07295557856559753,0.009331740438938141,0.8865956448312016,Lepto,False
CNN_base_aug,1,3,-0.0816943570971489,-0.05971179157495499,0.02198256552219391,0.7309169662359777,Lepto,False
CNN_base_aug,1,4,0.012731858529150486,0.024250440299510956,0.01151858177036047,1.9047054327156812,Lepto,False
CNN_base_aug,1,5,-0.155069038271904,-0.1660136729478836,0.010944634675979614,1.0705791104723743,Kunzea,False
CNN_base_aug,1,6,0.045746736228466034,0.04785165190696716,0.002104915678501129,1.0460123660710487,Lepto,False
CNN_base_aug,1,7,-0.03209029510617256,-0.0009579773177392781,0.031132318079471588,0.02985255565755975,Lepto,False
CNN_base_aug,1,8,0.009839645586907864,0.005746852606534958,0.004092792980372906,0.5840507666024428,Kunzea,False
CNN_base_aug,1,9,-0.04539356380701065,-0.07951346784830093,0.03411990404129028,1.7516462986143728,Kunzea,False
CNN_base_aug,1,10,-0.01999063789844513,-0.019105181097984314,0.0008854568004608154,0.9557064307107958,Lepto,False
CNN_base_aug,1,11,0.09063013643026352,0.07378040254116058,0.016849733889102936,0.8140824384229366,Kunzea,False
CNN_base_aug,1,12,-0.026349768042564392,-0.026220355182886124,0.00012941285967826843,0.9950886565695625,Lepto,False
CNN_base_aug,1,13,0.011360729113221169,-0.0019020927138626575,0.013262821361422539,-0.1674269915393351,Kunzea,False
CNN_base_aug,1,14,-0.02675088867545128,-0.028611376881599426,0.0018604882061481476,1.069548654464341,Kunzea,False
CNN_base_aug,1,15,-0.11124821752309799,-0.03482740744948387,0.07642081379890442,0.313060364077823,Lepto,True
CNN_base_aug,1,16,-0.08811676502227783,-0.07104266434907913,0.0170741006731987,0.8062332339565725,Lepto,False
CNN_base_aug,1,17,0.03356055170297623,0.03657437115907669,0.003013819456100464,1.0898024375103745,Lepto,False
CNN_base_aug,1,18,-0.003569499123841524,0.003391669364646077,0.006961168721318245,-0.9501807794293595,Lepto,False
CNN_base_aug,1,19,-0.006151823326945305,-0.02514719031751156,0.018995366990566254,4.087762178757926,Kunzea,False
CNN_base_aug,1,20,0.06128509342670441,-0.07236535847187042,0.13365045189857483,-1.1807986952053502,Kunzea,True
CNN_base_aug,1,21,-0.010496685281395912,-0.027079662308096886,0.016582977026700974,2.579829902500293,Kunzea,False
CNN_base_aug,1,22,-0.034632738679647446,-0.007968359626829624,0.026664379984140396,0.23008170747179593,Lepto,False
CNN_base_aug,1,23,-0.009997750632464886,-0.013750876300036907,0.0037531256675720215,1.3753970210983761,Kunzea,False
CNN_base_aug,1,24,-2.0190216218907153e-06,-2.0660988866438856e-06,4.707726475317031e-08,1.0233675563437616,Kunzea,False
CNN_base_aug,1,25,-0.06014498323202133,-0.05896831676363945,0.0011766664683818817,0.980436167621844,Lepto,False
CNN_base_aug,1,26,0.12029038369655609,0.04578410089015961,0.07450628280639648,0.38061314167550614,Kunzea,True
CNN_base_aug,1,27,-0.12140026688575745,-0.05611855909228325,0.0652817040681839,0.46226059116755597,Lepto,True
CNN_base_aug,1,28,0.08444350957870483,0.047987304627895355,0.03645620495080948,0.5682770032946287,Kunzea,False
CNN_base_aug,1,29,-0.12614896893501282,-0.07504520565271378,0.05110376328229904,0.5948935321925904,Lepto,True
CNN_base_aug,1,30,-0.010766567662358284,-0.008894151076674461,0.0018724165856838226,0.8260897472811944,Lepto,False
CNN_base_aug,1,31,-0.026273833587765694,-0.0057377261109650135,0.020536107942461967,0.21838176426126638,Lepto,False
