Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_base_normal,1,0,0.04219566658139229,0.010790708474814892,0.03140495717525482,0.25573025202546323,Kunzea,False
CNN_base_normal,1,1,0.030093304812908173,0.001986617222428322,0.02810668759047985,0.06601525582443374,Kunzea,False
CNN_base_normal,1,2,0.06431623548269272,0.025164371356368065,0.039151862263679504,0.3912600158946447,Kunzea,False
CNN_base_normal,1,3,-0.05839376151561737,-0.047020405530929565,0.011373355984687805,0.8052299490738747,Lepto,False
CNN_base_normal,1,4,-0.17648150026798248,-0.16961845755577087,0.006863042712211609,0.9611118298196748,Lepto,False
CNN_base_normal,1,5,-0.09716464579105377,-0.08266878873109818,0.014495857059955597,0.8508114051478471,Lepto,False
CNN_base_normal,1,6,-4.052810709254118e-08,-4.052810709254118e-08,0.0,1.0024735266425187,Kunzea,False
CNN_base_normal,1,7,0.11622390151023865,0.09224334359169006,0.023980557918548584,0.793669308237747,Kunzea,False
CNN_base_normal,1,8,-0.3107726573944092,-0.4387783706188202,0.128005713224411,1.4118950310456218,Kunzea,True
CNN_base_normal,1,9,-2.4732345060840544e-09,-2.4732427217344366e-09,8.215650382226158e-15,1.0421400478519927,Kunzea,False
CNN_base_normal,1,10,0.042941607534885406,0.013804650865495205,0.029136955738067627,0.32147494297070567,Kunzea,False
CNN_base_normal,1,11,-0.03906714543700218,-0.09185861796140671,0.052791472524404526,2.3513010016220317,Kunzea,False
CNN_base_normal,1,12,0.07450123876333237,0.04603731259703636,0.028463926166296005,0.6179402289066467,Kunzea,False
CNN_base_normal,1,13,-0.039387088268995285,-0.05643700063228607,0.017049912363290787,1.4328807549858975,Kunzea,False
CNN_base_normal,1,14,0.09005792438983917,0.005070341285318136,0.0849875807762146,0.05630088983330057,Kunzea,True
CNN_base_normal,1,15,0.04113344848155975,0.020814867690205574,0.02031858079135418,0.5060326427270905,Kunzea,False
CNN_base_normal,1,16,0.028581218793988228,0.009554275311529636,0.019026942551136017,0.3342850893437327,Kunzea,False
CNN_base_normal,1,17,0.026825128123164177,-0.0009009544155560434,0.027726082131266594,-0.03358621096088728,Kunzea,False
CNN_base_normal,1,18,0.15127910673618317,0.09718376398086548,0.05409534275531769,0.6424136552187847,Kunzea,False
CNN_base_normal,1,19,0.027434471994638443,0.010972321964800358,0.01646215096116066,0.3999465317557429,Kunzea,False
CNN_base_normal,1,20,0.034698449075222015,0.020000683143734932,0.014697765931487083,0.5764143245346341,Kunzea,False
CNN_base_normal,1,21,-0.07955293357372284,-0.0342324934899807,0.04532044008374214,0.4303108885518099,Lepto,False
CNN_base_normal,1,22,0.04537081718444824,0.02376605197787285,0.021604765206575394,0.5238180266595978,Kunzea,False
CNN_base_normal,1,23,0.1394185572862625,0.05383790284395218,0.08558065444231033,0.38616023471533245,Kunzea,True
CNN_base_normal,1,24,-0.00964305829256773,-0.020414946600794792,0.010771888308227062,2.1170614335325038,Kunzea,False
CNN_base_normal,1,25,-0.10478933155536652,-0.08332126587629318,0.021468065679073334,0.7951311905428335,Lepto,False
CNN_base_normal,1,26,0.024991018697619438,-0.04027709364891052,0.06526811420917511,-1.6116627327232926,Kunzea,True
CNN_base_normal,1,27,-0.1424969583749771,-0.2968716323375702,0.15437467396259308,2.0833541707233882,Kunzea,True
CNN_base_normal,1,28,0.015320895239710808,-0.006529597565531731,0.02185049280524254,-0.4261890327393217,Kunzea,False
CNN_base_normal,1,29,-0.031088152900338173,-0.037402838468551636,0.006314685568213463,1.2031219322926376,Kunzea,False
CNN_base_normal,1,30,0.14274321496486664,0.09290222078561783,0.04984099417924881,0.6508345825291967,Kunzea,False
CNN_base_normal,1,31,0.01778298057615757,0.005324141122400761,0.01245883945375681,0.29939531619348114,Kunzea,False
