Clase,Activacion
Lepto,0.028237443417310715
Lepto,0.9999624490737915
Lepto,0.9533886909484863
Lepto,0.9198892712593079
Lepto,0.013288446702063084
Lepto,0.6376436948776245
Lepto,0.9506266117095947
Lepto,0.9998447895050049
Lepto,0.32642388343811035
Lepto,0.8392212390899658
Lepto,0.4934678375720978
Lepto,0.6163156628608704
Lepto,0.9939168095588684
Lepto,0.12831752002239227
