Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant2_aug,1,0,0.6121953725814819,0.46908456087112427,0.14311081171035767,0.766233431031148,Kunzea,False
CNN_variant2_aug,1,1,-0.813965380191803,-0.570218026638031,0.24374735355377197,0.7005433407668015,Lepto,True
CNN_variant2_aug,1,2,0.5264993906021118,0.4494699239730835,0.07702946662902832,0.8536950505748813,Kunzea,False
CNN_variant2_aug,1,3,0.20239292085170746,0.17145197093486786,0.0309409499168396,0.8471243466849201,Kunzea,False
CNN_variant2_aug,1,4,-0.1292848140001297,-0.024712353944778442,0.10457246005535126,0.19114661033482488,Lepto,False
CNN_variant2_aug,1,5,0.12638285756111145,0.08508802950382233,0.041294828057289124,0.6732560972151864,Kunzea,False
CNN_variant2_aug,1,6,0.9095959067344666,0.6740483641624451,0.23554754257202148,0.7410415538348638,Kunzea,True
CNN_variant2_aug,1,7,0.09005267173051834,0.05825816094875336,0.031794510781764984,0.6469342859520799,Kunzea,False
CNN_variant2_aug,1,8,-0.09651269763708115,-0.017303504049777985,0.07920919358730316,0.1792873320438464,Lepto,False
CNN_variant2_aug,1,9,0.15438805520534515,0.12302106618881226,0.0313669890165329,0.7968302077871504,Kunzea,False
CNN_variant2_aug,1,10,-0.27619126439094543,-0.1592288464307785,0.11696241796016693,0.5765165920057618,Lepto,False
CNN_variant2_aug,1,11,-0.04026997834444046,-0.07858599722385406,0.038316018879413605,1.9514785120278377,Kunzea,False
CNN_variant2_aug,1,12,0.28900012373924255,0.3166902959346771,0.02769017219543457,1.095813703217779,Lepto,False
CNN_variant2_aug,1,13,-0.3025186061859131,-0.26631802320480347,0.03620058298110962,0.8803360118920126,Lepto,False
CNN_variant2_aug,1,14,1.105892300605774,0.8084767460823059,0.297415554523468,0.7310628219098196,Kunzea,True
CNN_variant2_aug,1,15,-0.3943498432636261,-0.3095194697380066,0.0848303735256195,0.7848854896325618,Lepto,False
CNN_variant2_aug,1,16,-0.3294368088245392,-0.25040537118911743,0.07903143763542175,0.7601013747024716,Lepto,False
CNN_variant2_aug,1,17,0.09517309814691544,0.031593579798936844,0.0635795146226883,0.33195913951409894,Kunzea,False
CNN_variant2_aug,1,18,-0.41994190216064453,-0.405608594417572,0.01433330774307251,0.9658683556636304,Lepto,False
CNN_variant2_aug,1,19,0.06629951298236847,0.09617546200752258,0.029875949025154114,1.4506209402780554,Lepto,False
CNN_variant2_aug,1,20,0.2881612181663513,0.18394707143306732,0.104214146733284,0.6383477712224361,Kunzea,False
CNN_variant2_aug,1,21,-0.3632783889770508,-0.27166298031806946,0.09161540865898132,0.7478093622849997,Lepto,False
CNN_variant2_aug,1,22,-0.26192164421081543,-0.1423625946044922,0.11955904960632324,0.5435312346476435,Lepto,False
CNN_variant2_aug,1,23,-0.04241335391998291,0.032225314527750015,0.07463866472244263,-0.7597917076901183,Lepto,False
CNN_variant2_aug,1,24,0.01216012891381979,0.07425698637962341,0.06209685653448105,6.106595275036272,Lepto,False
CNN_variant2_aug,1,25,-0.19804705679416656,-0.10916409641504288,0.08888296037912369,0.5512028213760285,Lepto,False
CNN_variant2_aug,1,26,-0.29750803112983704,-0.28557857871055603,0.011929452419281006,0.9599020830530636,Lepto,False
CNN_variant2_aug,1,27,0.1716315746307373,0.2378091812133789,0.0661776065826416,1.3855794400678532,Lepto,False
CNN_variant2_aug,1,28,0.4057244062423706,0.24025918543338776,0.16546522080898285,0.5921733612215702,Kunzea,True
CNN_variant2_aug,1,29,-0.30247822403907776,-0.21697890758514404,0.08549931645393372,0.7173372838530215,Lepto,False
CNN_variant2_aug,1,30,-0.18361686170101166,-0.04814624413847923,0.13547061383724213,0.26221036411731136,Lepto,False
CNN_variant2_aug,1,31,0.4270164668560028,0.23244830965995789,0.19456815719604492,0.5443544398111184,Kunzea,True
