Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_base_aug,2,0,-0.10887042433023453,-0.1336442530155182,0.02477382868528366,1.2275533411433488,Kunzea,False
CNN_base_aug,2,1,-0.13117869198322296,-0.058460112661123276,0.07271857559680939,0.44565250515811866,Lepto,False
CNN_base_aug,2,2,-0.06322643160820007,-0.03337806835770607,0.029848363250494003,0.5279132091042832,Lepto,False
CNN_base_aug,2,3,-0.08929428458213806,0.02199198491871357,0.11128626763820648,-0.2462865909756265,Lepto,False
CNN_base_aug,2,4,-0.22831875085830688,-0.1488240510225296,0.07949469983577728,0.6518257941069037,Lepto,False
CNN_base_aug,2,5,-0.07339130342006683,0.05590907111763954,0.12930037081241608,-0.7617942261335034,Lepto,False
CNN_base_aug,2,6,-0.08782958984375,0.09394868463277817,0.18177828192710876,-1.0696700839304967,Lepto,True
CNN_base_aug,2,7,-0.07885634899139404,0.057711802423000336,0.13656815886497498,-0.7318599356214764,Lepto,False
CNN_base_aug,2,8,-0.1620532125234604,-0.05471882224082947,0.10733439028263092,0.3376595960211144,Lepto,False
CNN_base_aug,2,9,-0.1787538081407547,-0.02111363783478737,0.15764017403125763,0.11811573731606097,Lepto,False
CNN_base_aug,2,10,-0.17924223840236664,-0.07865394651889801,0.10058829188346863,0.43881368177413294,Lepto,False
CNN_base_aug,2,11,-0.16240788996219635,-0.12828269600868225,0.0341251939535141,0.7898797042282278,Lepto,False
CNN_base_aug,2,12,-0.14449942111968994,-0.09640535712242126,0.04809406399726868,0.6671677743904924,Lepto,False
CNN_base_aug,2,13,-0.19198620319366455,-0.09880273789167404,0.09318346530199051,0.5146345742536041,Lepto,False
CNN_base_aug,2,14,-0.09237504005432129,0.03218530863523483,0.12456034868955612,-0.34841996984412893,Lepto,False
CNN_base_aug,2,15,-0.0738665908575058,0.08559016138315201,0.1594567596912384,-1.1587127618239905,Lepto,True
CNN_base_aug,2,16,-0.05513560026884079,0.046227116137742996,0.10136272013187408,-0.8384259171240088,Lepto,False
CNN_base_aug,2,17,-0.06978670507669449,0.06301656365394592,0.13280326128005981,-0.9029880931474056,Lepto,False
CNN_base_aug,2,18,-0.10000523924827576,0.021942153573036194,0.12194739282131195,-0.21941004051300755,Lepto,False
CNN_base_aug,2,19,-0.14602309465408325,-0.07093461602926254,0.07508847862482071,0.4857766933777051,Lepto,False
CNN_base_aug,2,20,-0.41947728395462036,-0.2508885860443115,0.16858869791030884,0.598098146671663,Lepto,True
CNN_base_aug,2,21,-0.0006869813660159707,-0.0006901271408423781,3.1457748264074326e-06,1.0045792730923384,Kunzea,False
CNN_base_aug,2,22,-0.1013941615819931,0.07944206148386002,0.18083623051643372,-0.7834973959320959,Lepto,True
CNN_base_aug,2,23,-0.21773232519626617,-0.1458597630262375,0.07187256217002869,0.6699040345146197,Lepto,False
CNN_base_aug,2,24,-0.06983255594968796,-0.09979870915412903,0.02996615320444107,1.4291143713677346,Kunzea,False
CNN_base_aug,2,25,-0.2236575186252594,-0.15105842053890228,0.07259909808635712,0.6754005925440958,Lepto,False
CNN_base_aug,2,26,-0.17355787754058838,-0.07024458050727844,0.10331329703330994,0.40473288532423013,Lepto,False
CNN_base_aug,2,27,-0.043536584824323654,0.05935405194759369,0.10289064049720764,-1.3633143785491493,Lepto,False
CNN_base_aug,2,28,-0.16095837950706482,-0.0986739844083786,0.06228439509868622,0.6130403696401008,Lepto,False
CNN_base_aug,2,29,-0.21766147017478943,-0.15101903676986694,0.06664243340492249,0.6938253091738108,Lepto,False
CNN_base_aug,2,30,-0.09922212362289429,0.0405876487493515,0.1398097723722458,-0.4090584570081933,Lepto,False
CNN_base_aug,2,31,-0.05286848917603493,-0.07664508372545242,0.023776594549417496,1.4497309279109951,Kunzea,False
CNN_base_aug,2,32,-0.16616149246692657,-0.08958487212657928,0.07657662034034729,0.5391434011001373,Lepto,False
CNN_base_aug,2,33,-0.25822269916534424,-0.10467290133237839,0.15354979038238525,0.40535902425019,Lepto,False
CNN_base_aug,2,34,-0.13807141780853271,-0.12558026611804962,0.012491151690483093,0.9095312281296932,Lepto,False
CNN_base_aug,2,35,-0.2048081010580063,-0.1683133840560913,0.03649471700191498,0.8218101885071537,Lepto,False
CNN_base_aug,2,36,-0.1300324946641922,0.02790743112564087,0.15793992578983307,-0.21461890136902673,Lepto,False
CNN_base_aug,2,37,-0.03396241366863251,0.06922973692417145,0.10319215059280396,-2.0384221746864197,Lepto,False
CNN_base_aug,2,38,-0.1288609802722931,-0.06892924755811691,0.05993173271417618,0.534911712342676,Lepto,False
CNN_base_aug,2,39,-0.0006817919784225523,-0.0006818535039201379,6.152549758553505e-08,1.0000903875501248,Kunzea,False
CNN_base_aug,2,40,-0.15208251774311066,-0.01496682595461607,0.1371156871318817,0.09841253410690146,Lepto,False
CNN_base_aug,2,41,-0.25164827704429626,-0.09397104382514954,0.15767723321914673,0.3734221627352948,Lepto,False
CNN_base_aug,2,42,-0.26395678520202637,-0.17334237694740295,0.09061440825462341,0.6567074109513854,Lepto,False
CNN_base_aug,2,43,-0.06874014437198639,0.04519278556108475,0.11393292993307114,-0.657443856711574,Lepto,False
CNN_base_aug,2,44,-0.03278108686208725,0.10735340416431427,0.14013448357582092,-3.2748579979499994,Lepto,False
CNN_base_aug,2,45,-0.23117229342460632,-0.08784173429012299,0.14333055913448334,0.37998383381860484,Lepto,False
