Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant2_normal,2,0,0.1767803430557251,0.020996199920773506,0.15578414499759674,0.11876999187787546,Kunzea,False
CNN_variant2_normal,2,1,0.18071332573890686,0.2519588768482208,0.07124555110931396,1.394246249846701,Lepto,False
CNN_variant2_normal,2,2,-0.02331070601940155,0.0484914667904377,0.07180216908454895,-2.0802230081791797,Lepto,False
CNN_variant2_normal,2,3,0.05672559142112732,0.018653422594070435,0.038072168827056885,0.3288361054308796,Kunzea,False
CNN_variant2_normal,2,4,-0.035361237823963165,0.10038607567548752,0.13574731349945068,-2.838873357859279,Lepto,False
CNN_variant2_normal,2,5,0.4531401991844177,0.4560084939002991,0.0028682947158813477,1.0063298171744879,Lepto,False
CNN_variant2_normal,2,6,0.043579768389463425,-0.05194401741027832,0.09552378952503204,-1.1919296318161299,Kunzea,False
CNN_variant2_normal,2,7,-0.2427029311656952,-0.17512507736682892,0.06757785379886627,0.7215614438518083,Lepto,False
CNN_variant2_normal,2,8,-0.2246907651424408,-0.05460048094391823,0.17009028792381287,0.24300278177256193,Lepto,False
CNN_variant2_normal,2,9,0.07107898592948914,0.06174993887543678,0.009329047054052353,0.8687509814759888,Kunzea,False
CNN_variant2_normal,2,10,0.6612561345100403,0.5700156092643738,0.0912405252456665,0.8620193892046485,Kunzea,False
CNN_variant2_normal,2,11,0.049445100128650665,0.014735008589923382,0.03471009060740471,0.2980074571956327,Kunzea,False
CNN_variant2_normal,2,12,-0.11865310370922089,-0.10681068152189255,0.011842422187328339,0.9001929007577343,Lepto,False
CNN_variant2_normal,2,13,-0.2717283070087433,-0.0862857773900032,0.18544253706932068,0.31754430876787987,Lepto,False
CNN_variant2_normal,2,14,-0.34558776021003723,-0.2820987403392792,0.06348901987075806,0.8162868391214354,Lepto,False
CNN_variant2_normal,2,15,0.3490550220012665,0.21684624254703522,0.13220877945423126,0.6212379963526914,Kunzea,False
CNN_variant2_normal,2,16,-0.18385319411754608,-0.0067885215394198895,0.1770646721124649,0.03692359861190132,Lepto,False
CNN_variant2_normal,2,17,0.5247631072998047,0.3331840932369232,0.19157901406288147,0.6349228605033739,Kunzea,False
CNN_variant2_normal,2,18,0.46442508697509766,0.3859180808067322,0.07850700616836548,0.8309587305828058,Kunzea,False
CNN_variant2_normal,2,19,-0.3467836380004883,-0.17376282811164856,0.17302080988883972,0.5010698577466071,Lepto,False
CNN_variant2_normal,2,20,0.50528883934021,0.4016816318035126,0.10360720753669739,0.7949544902842505,Kunzea,False
CNN_variant2_normal,2,21,-0.3138100504875183,-0.12293629348278046,0.19087375700473785,0.3917538438650026,Lepto,False
CNN_variant2_normal,2,22,0.33097678422927856,0.3657042682170868,0.03472748398780823,1.1049242289249475,Lepto,False
CNN_variant2_normal,2,23,0.4096932113170624,0.2491496056318283,0.16054360568523407,0.6081370124978644,Kunzea,False
