Clase,Activacion
Kunzea,9.3771108367946e-05
Kunzea,0.000531952828168869
Kunzea,0.002308250404894352
Kunzea,0.001334529952146113
Kunzea,0.00019289931515231729
Kunzea,0.08638526499271393
Kunzea,0.17798581719398499
Kunzea,0.13194939494132996
Kunzea,9.544481144985184e-06
Kunzea,3.0811395845375955e-05
Kunzea,0.9769713282585144
Kunzea,0.012607972137629986
Kunzea,0.07662419974803925
Kunzea,9.937999857356772e-05
Kunzea,0.010057959705591202
Kunzea,0.0015091613167896867
Kunzea,0.00036858380190096796
Kunzea,0.012912247329950333
Kunzea,0.13830746710300446
Kunzea,3.2920201192609966e-05
Kunzea,0.0003553335554897785
Kunzea,0.002067615743726492
Kunzea,8.984401938505471e-05
Kunzea,0.0004043783410452306
Kunzea,0.0004026911628898233
Kunzea,0.00015108486695680767
Kunzea,4.777444701176137e-05
Kunzea,0.15603509545326233
Kunzea,9.635212450120889e-08
Kunzea,0.0011411834275349975
Kunzea,0.0008479849202558398
Kunzea,0.0003520492173265666
Kunzea,0.0042001414112746716
Kunzea,0.005807639565318823
Kunzea,0.35753846168518066
Kunzea,1.783453808457125e-05
Kunzea,0.44292715191841125
Kunzea,0.19865751266479492
Kunzea,0.9999252557754517
Kunzea,6.362974090734497e-05
Kunzea,0.052792105823755264
Kunzea,0.010417408309876919
Kunzea,0.0036980370059609413
Kunzea,0.9761400818824768
Kunzea,0.9697413444519043
Kunzea,0.00364824291318655
Kunzea,0.00021582817134913057
Kunzea,9.778606181498617e-05
Kunzea,0.2299976348876953
Kunzea,0.1741178184747696
Kunzea,0.0004930656286887825
Kunzea,0.0013236255617812276
Kunzea,0.4435886740684509
Kunzea,0.00011102073767688125
Kunzea,0.0003109788231085986
Kunzea,6.799105176469311e-05
Kunzea,7.285899482667446e-05
Kunzea,0.010705250315368176
Kunzea,0.031158018857240677
Kunzea,5.4075580919743516e-06
Kunzea,0.2233293056488037
Kunzea,2.1688706510758493e-06
Kunzea,0.08754414319992065
Kunzea,0.0005684674833901227
Kunzea,0.329121857881546
Kunzea,0.0020752479322254658
Kunzea,0.08173839747905731
Kunzea,0.0005071260966360569
Kunzea,0.0008712721755728126
Kunzea,0.0056350803934037685
Kunzea,0.0021485351026058197
Kunzea,0.004685049876570702
Kunzea,0.009764652699232101
Kunzea,0.9999111890792847
Kunzea,0.004146586172282696
Kunzea,0.002542153000831604
Kunzea,0.13682310283184052
Kunzea,0.0007739798165857792
Kunzea,0.0005358104244805872
Kunzea,0.00013284507440403104
Kunzea,0.001805730164051056
Kunzea,0.0002106720203300938
Kunzea,0.006796363275498152
Kunzea,0.08491352945566177
Kunzea,1.4672980796603952e-05
Kunzea,0.0001354316482320428
Kunzea,8.751225686864927e-05
Kunzea,0.002074333606287837
Kunzea,0.02929200977087021
Kunzea,0.0004984703264199197
Kunzea,0.12297986447811127
Kunzea,1.699470703897532e-05
Kunzea,0.0002294587902724743
Kunzea,4.705651372205466e-05
Kunzea,0.03815578669309616
Kunzea,0.0009690254810266197
Kunzea,6.605012458749115e-05
Kunzea,0.004182450473308563
Kunzea,6.311473407549784e-05
Kunzea,0.3210498094558716
Kunzea,0.00027011940255761147
Kunzea,0.0014544575242325664
Kunzea,0.00028303125873208046
Kunzea,0.0587773323059082
Kunzea,2.7734215109376237e-05
Kunzea,6.981348997214809e-05
Kunzea,0.0006385347805917263
Kunzea,1.0848149941011798e-05
Kunzea,0.0009220062056556344
Kunzea,0.00021823371935170144
Kunzea,0.11448277533054352
Kunzea,0.06777373701334
Kunzea,3.5004053643206134e-05
Kunzea,0.0001431784767191857
Kunzea,4.397013981360942e-06
Kunzea,0.0001379421300953254
Kunzea,6.3267025325330906e-06
Kunzea,0.1325497329235077
Kunzea,0.00021665020904038101
Kunzea,0.00021489796927198768
Kunzea,5.483291829477821e-07
Kunzea,0.0011404315009713173
Kunzea,4.998071744921617e-06
Kunzea,0.0580158606171608
Kunzea,1.6279866031254642e-05
Kunzea,2.1690755147574237e-06
Kunzea,0.00026638948475010693
Kunzea,0.0019053237047046423
Kunzea,0.00011378531053196639
Kunzea,0.0021523917093873024
Kunzea,0.0006778789684176445
