Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant1_aug,1,0,-1.6788387298583984,-1.1246408224105835,0.5541979074478149,0.6698921120150895,Lepto,False
CNN_variant1_aug,1,1,-3.0076003074645996,-2.58390474319458,0.42369556427001953,0.8591250429345509,Lepto,False
CNN_variant1_aug,1,2,-4.549532890319824,-3.5643398761749268,0.9851930141448975,0.7834518316896276,Lepto,True
CNN_variant1_aug,1,3,-1.3503810167312622,-0.9660980701446533,0.3842829465866089,0.7154262820983198,Lepto,False
CNN_variant1_aug,1,4,-4.708251476287842,-4.057572841644287,0.6506786346435547,0.861800365202584,Lepto,False
CNN_variant1_aug,1,5,-3.423774242401123,-2.9952688217163086,0.42850542068481445,0.8748441368328026,Lepto,False
CNN_variant1_aug,1,6,-2.7668113708496094,-2.5032565593719482,0.26355481147766113,0.9047442069365732,Lepto,False
CNN_variant1_aug,1,7,-2.183688163757324,-1.4953336715698242,0.6883544921875,0.6847743631423007,Lepto,False
CNN_variant1_aug,1,8,1.5126806497573853,0.8756605386734009,0.6370201110839844,0.5788799762566922,Kunzea,False
CNN_variant1_aug,1,9,-2.982891798019409,-2.5932159423828125,0.3896758556365967,0.8693630604340397,Lepto,False
CNN_variant1_aug,1,10,-1.437591552734375,-1.3694511651992798,0.06814038753509521,0.9526010101337695,Lepto,False
CNN_variant1_aug,1,11,-1.046421766281128,-0.5492292046546936,0.4971925616264343,0.5248640867430371,Lepto,False
CNN_variant1_aug,1,12,-0.9806665182113647,-0.588204026222229,0.39246249198913574,0.5998002535612543,Lepto,False
CNN_variant1_aug,1,13,0.7837358713150024,-0.026554930955171585,0.8102908134460449,-0.03388250037251423,Kunzea,False
CNN_variant1_aug,1,14,-5.484292030334473,-4.363457679748535,1.1208343505859375,0.7956282516855657,Lepto,True
CNN_variant1_aug,1,15,-1.2050124406814575,-0.8213459849357605,0.383666455745697,0.6816078882467259,Lepto,False
CNN_variant1_aug,1,16,-3.5145585536956787,-3.1283371448516846,0.38622140884399414,0.8901081308351348,Lepto,False
CNN_variant1_aug,1,17,3.077373504638672,2.4457342624664307,0.6316392421722412,0.7947472930082695,Kunzea,False
CNN_variant1_aug,1,18,-1.719142198562622,-1.2761433124542236,0.44299888610839844,0.7423139944999552,Lepto,False
CNN_variant1_aug,1,19,-2.168419599533081,-1.7301398515701294,0.43827974796295166,0.7978805633478239,Lepto,False
CNN_variant1_aug,1,20,-2.3783602714538574,-1.7943726778030396,0.5839875936508179,0.7544578924460469,Lepto,False
CNN_variant1_aug,1,21,-3.409343719482422,-2.977097749710083,0.43224596977233887,0.8732172508113564,Lepto,False
CNN_variant1_aug,1,22,-2.564307928085327,-2.4705302715301514,0.09377765655517578,0.9634296429723817,Lepto,False
CNN_variant1_aug,1,23,-1.0417886972427368,-0.6523655652999878,0.389423131942749,0.6261975841062579,Lepto,False
CNN_variant1_aug,1,24,-2.7046940326690674,-2.40303635597229,0.30165767669677734,0.8884688349350014,Lepto,False
CNN_variant1_aug,1,25,-2.572465419769287,-2.137456178665161,0.435009241104126,0.830897924738654,Lepto,False
CNN_variant1_aug,1,26,-1.884573221206665,-1.2966389656066895,0.5879342555999756,0.6880279052491646,Lepto,False
CNN_variant1_aug,1,27,-1.5483044385910034,-1.3416341543197632,0.20667028427124023,0.8665183157566456,Lepto,False
CNN_variant1_aug,1,28,-3.028068780899048,-2.47668719291687,0.5513815879821777,0.8179098204841044,Lepto,False
CNN_variant1_aug,1,29,-3.71270751953125,-3.0701422691345215,0.6425652503967285,0.8269281253818875,Lepto,False
CNN_variant1_aug,1,30,-3.950697660446167,-3.485076665878296,0.4656209945678711,0.8821420836270543,Lepto,False
CNN_variant1_aug,1,31,-0.6838570833206177,-0.2651188373565674,0.4187382459640503,0.38768164264380073,Lepto,False
CNN_variant1_aug,1,32,-3.363724708557129,-2.7872488498687744,0.5764758586883545,0.8286197865303989,Lepto,False
CNN_variant1_aug,1,33,-5.011183738708496,-4.477911949157715,0.5332717895507812,0.8935836685966617,Lepto,False
CNN_variant1_aug,1,34,-5.2351813316345215,-4.338621139526367,0.8965601921081543,0.8287432401610133,Lepto,True
CNN_variant1_aug,1,35,-2.9075512886047363,-2.266597032546997,0.6409542560577393,0.779555305355469,Lepto,False
CNN_variant1_aug,1,36,-3.7909867763519287,-3.2399089336395264,0.5510778427124023,0.8546347230582424,Lepto,False
CNN_variant1_aug,1,37,-0.6385157108306885,-0.24214321374893188,0.3963724970817566,0.37922827845822954,Lepto,False
CNN_variant1_aug,1,38,-1.3513855934143066,-1.0462989807128906,0.305086612701416,0.774241627178233,Lepto,False
CNN_variant1_aug,1,39,-1.2256851196289062,-0.855339765548706,0.3703453540802002,0.6978462509828438,Lepto,False
CNN_variant1_aug,1,40,-1.9352468252182007,-1.5633920431137085,0.3718547821044922,0.8078514961615917,Lepto,False
CNN_variant1_aug,1,41,-1.8021405935287476,-2.3338534832000732,0.5317128896713257,1.2950451766694242,Kunzea,False
CNN_variant1_aug,1,42,-0.9637382626533508,-0.7067477107048035,0.25699055194854736,0.7333398892271118,Lepto,False
CNN_variant1_aug,1,43,-2.9543893337249756,-2.269207000732422,0.6851823329925537,0.7680798786083319,Lepto,False
CNN_variant1_aug,1,44,-2.371779680252075,-1.8323745727539062,0.539405107498169,0.7725736872138212,Lepto,False
