Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant2_aug,2,0,-0.7512587904930115,-0.44302695989608765,0.30823183059692383,0.5897128467066904,Lepto,False
CNN_variant2_aug,2,1,-0.5598733425140381,-0.21033066511154175,0.34954267740249634,0.37567544152869814,Lepto,False
CNN_variant2_aug,2,2,0.0037619872018694878,0.24693970382213593,0.24317771196365356,65.64075952606787,Lepto,False
CNN_variant2_aug,2,3,-0.4229743778705597,-0.2847226560115814,0.13825172185897827,0.6731439798134246,Lepto,False
CNN_variant2_aug,2,4,-0.48874834179878235,-0.33654433488845825,0.1522040069103241,0.6885840956896216,Lepto,False
CNN_variant2_aug,2,5,-0.6723090410232544,-0.2868846654891968,0.3854243755340576,0.4267154656959988,Lepto,False
CNN_variant2_aug,2,6,-0.8137312531471252,-0.3848976492881775,0.42883360385894775,0.47300339989016876,Lepto,False
CNN_variant2_aug,2,7,-0.06576982140541077,0.019276686012744904,0.08504650741815567,-0.2930931790620365,Lepto,False
CNN_variant2_aug,2,8,-0.3433418571949005,-0.12956729531288147,0.21377456188201904,0.37737110298517657,Lepto,False
CNN_variant2_aug,2,9,0.12459138035774231,0.25505733489990234,0.13046595454216003,2.047150725538435,Lepto,False
CNN_variant2_aug,2,10,-0.6104448437690735,-0.2244652807712555,0.385979562997818,0.36770771855833667,Lepto,False
CNN_variant2_aug,2,11,0.5219358801841736,0.3122565448284149,0.20967933535575867,0.5982661024538177,Kunzea,False
CNN_variant2_aug,2,12,-0.10051316767930984,0.1298774927854538,0.23039066791534424,-1.2921440634429717,Lepto,False
CNN_variant2_aug,2,13,0.8839631080627441,0.6404285430908203,0.24353456497192383,0.7244969130237873,Kunzea,False
CNN_variant2_aug,2,14,-0.7751045823097229,-0.28787940740585327,0.48722517490386963,0.37140718041576576,Lepto,True
CNN_variant2_aug,2,15,0.5290732979774475,0.286983847618103,0.24208945035934448,0.5424273889099075,Kunzea,False
CNN_variant2_aug,2,16,-0.37092968821525574,-0.1295432299375534,0.24138645827770233,0.34923931431797817,Lepto,False
CNN_variant2_aug,2,17,-0.18381518125534058,-0.020438574254512787,0.1633765995502472,0.1111908936250501,Lepto,False
CNN_variant2_aug,2,18,0.09678512066602707,0.23142117261886597,0.1346360445022583,2.3910821290218203,Lepto,False
CNN_variant2_aug,2,19,-0.4733866751194,-0.2985459566116333,0.17484071850776672,0.6306598228591848,Lepto,False
CNN_variant2_aug,2,20,0.35012564063072205,0.34140726923942566,0.008718371391296387,0.9750993058574604,Kunzea,False
CNN_variant2_aug,2,21,-0.3054988384246826,0.014350377954542637,0.3198492228984833,-0.04697359254535406,Lepto,False
CNN_variant2_aug,2,22,-0.29433542490005493,0.015535197220742702,0.3098706305027008,-0.05278058946284132,Lepto,False
CNN_variant2_aug,2,23,-0.4563968777656555,-0.19413840770721436,0.26225847005844116,0.4253719015348635,Lepto,False
CNN_variant2_aug,2,24,-1.0411949157714844,-0.6004042625427246,0.44079065322875977,0.576649245502235,Lepto,True
CNN_variant2_aug,2,25,-0.7109719514846802,-0.694791316986084,0.01618063449859619,0.9772415291952334,Lepto,False
CNN_variant2_aug,2,26,0.05643824487924576,0.04221293330192566,0.014225311577320099,0.7479490781020702,Kunzea,False
CNN_variant2_aug,2,27,-0.33636969327926636,-0.15236850082874298,0.18400119245052338,0.45297927821202083,Lepto,False
CNN_variant2_aug,2,28,0.08745308965444565,0.05603056028485298,0.03142252936959267,0.6406927467305944,Kunzea,False
CNN_variant2_aug,2,29,0.40026700496673584,-0.11626306176185608,0.5165300369262695,-0.29046376616146946,Kunzea,True
CNN_variant2_aug,2,30,0.08045826852321625,0.33357295393943787,0.2531147003173828,4.145912653198522,Lepto,False
CNN_variant2_aug,2,31,0.272036075592041,-0.10863317549228668,0.3806692361831665,-0.3993337104864911,Kunzea,False
CNN_variant2_aug,2,32,-0.5591599345207214,-0.3827987015247345,0.17636123299598694,0.6845960841620499,Lepto,False
CNN_variant2_aug,2,33,-0.18200120329856873,-0.07181983441114426,0.11018136888742447,0.3946118660149004,Lepto,False
CNN_variant2_aug,2,34,-0.7379270792007446,-0.41833144426345825,0.3195956349372864,0.5669007902152701,Lepto,False
CNN_variant2_aug,2,35,0.34395062923431396,0.16750751435756683,0.17644311487674713,0.4870103441350371,Kunzea,False
CNN_variant2_aug,2,36,0.26249614357948303,0.21186132729053497,0.05063481628894806,0.8071026275693598,Kunzea,False
