Modelo,Capa,Num_Filtros,Kunzea_Activacion_Media,Lepto_Activacion_Media,Diferencia_Media,Clase_Mayor_Activacion,Ratio_Activacion_Clases,Num_Filtros_Kunzea,Num_Filtros_Lepto,Ratio_Filtros,Top_Filtros_Discriminativos
CNN_variant1_normal,2,128,-0.5529688596725464,-0.3770756721496582,0.30407261848449707,Lepto,0.681911224514783,32,96,32:96,"[29, 95, 11, 22, 89]"
