Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant1_normal,0,0,-0.008450481109321117,-0.0028445946518331766,0.0056058866903185844,0.33661925856001673,Lepto,False
CNN_variant1_normal,0,1,-9.140324254985899e-05,0.00024696634500287473,0.0003383695730008185,-2.701945886249572,Lepto,False
CNN_variant1_normal,0,2,-0.0050208368338644505,-0.004136396571993828,0.0008844402618706226,0.8238460621702222,Lepto,False
CNN_variant1_normal,0,3,-0.036347292363643646,-0.019878685474395752,0.016468606889247894,0.5469096660682863,Lepto,True
CNN_variant1_normal,0,4,0.01106979325413704,0.005231737159192562,0.005838056094944477,0.47261380513822693,Kunzea,False
CNN_variant1_normal,0,5,-0.012555882334709167,-0.005767385475337505,0.006788496859371662,0.45933733428896684,Lepto,False
CNN_variant1_normal,0,6,0.03155934810638428,0.016612939536571503,0.014946408569812775,0.5264031255629924,Kunzea,False
CNN_variant1_normal,0,7,-0.00024035807291511446,0.002683078171685338,0.0029234362300485373,-11.162842401874066,Lepto,False
CNN_variant1_normal,0,8,-0.002164142904803157,0.0002187516656704247,0.0023828945122659206,-0.10108005127245825,Lepto,False
CNN_variant1_normal,0,9,0.050406116992235184,0.026340695098042488,0.024065421894192696,0.5225694145383823,Kunzea,True
CNN_variant1_normal,0,10,-0.03252207860350609,-0.01701817288994789,0.015503905713558197,0.5232806042243956,Lepto,False
CNN_variant1_normal,0,11,0.004312887787818909,0.0024376544170081615,0.0018752333708107471,0.5652023610196183,Kunzea,False
CNN_variant1_normal,0,12,-0.0031232712790369987,-0.000514103623572737,0.0026091677136719227,0.1646042223369317,Lepto,False
CNN_variant1_normal,0,13,0.010755524970591068,0.012216391041874886,0.0014608660712838173,1.1358247004861044,Lepto,False
CNN_variant1_normal,0,14,0.029669014737010002,0.015526329167187214,0.014142685569822788,0.5233179885642584,Kunzea,False
CNN_variant1_normal,0,15,0.0023760912008583546,0.001838373369537294,0.0005377178313210607,0.7736964353487545,Kunzea,False
CNN_variant1_normal,0,16,0.021818511188030243,0.011477669700980186,0.010340841487050056,0.5260519175420048,Kunzea,False
CNN_variant1_normal,0,17,0.0670366957783699,0.03488239273428917,0.032154303044080734,0.5203477330920234,Kunzea,True
CNN_variant1_normal,0,18,0.027714869007468224,0.014658432453870773,0.01305643655359745,0.5289013777056165,Kunzea,False
CNN_variant1_normal,0,19,0.017668865621089935,0.009999491274356842,0.007669374346733093,0.5659384949890267,Kunzea,False
CNN_variant1_normal,0,20,-0.0402061827480793,-0.021458124741911888,0.018748058006167412,0.5337021156604871,Lepto,True
CNN_variant1_normal,0,21,-0.011311644688248634,-0.005663296673446894,0.005648348014801741,0.5006607685791632,Lepto,False
CNN_variant1_normal,0,22,-0.01581921987235546,-0.009563447907567024,0.006255771964788437,0.6045461182781862,Lepto,False
CNN_variant1_normal,0,23,-0.03667059913277626,-0.02080199122428894,0.01586860790848732,0.5672661961615647,Lepto,True
CNN_variant1_normal,0,24,0.0008194308029487729,0.0020904482807964087,0.0012710174778476357,2.5510976865453827,Lepto,False
CNN_variant1_normal,0,25,-0.002500709379091859,-0.0014475567732006311,0.0010531526058912277,0.5788584803933372,Lepto,False
CNN_variant1_normal,0,26,-0.012906840071082115,-0.009583313949406147,0.003323526121675968,0.742498858812664,Lepto,False
CNN_variant1_normal,0,27,-0.0021077082492411137,-0.001643492840230465,0.00046421540901064873,0.7797535160748936,Lepto,False
CNN_variant1_normal,0,28,-0.01247621513903141,-0.006215043365955353,0.0062611717730760574,0.4981513501099334,Lepto,False
CNN_variant1_normal,0,29,0.004190548323094845,0.003082647919654846,0.0011079004034399986,0.7356192098069635,Kunzea,False
CNN_variant1_normal,0,30,-0.005178333260118961,-0.00351811945438385,0.0016602138057351112,0.679392257238047,Lepto,False
CNN_variant1_normal,0,31,0.0028967491816729307,0.0016079226043075323,0.0012888265773653984,0.5550782784276466,Kunzea,False
