Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_base_normal,0,0,0.035988710820674896,0.019452247768640518,0.016536463052034378,0.5405097118237023,Kunzea,False
CNN_base_normal,0,1,0.1680094301700592,0.15642985701560974,0.011579573154449463,0.9310778375009283,Kunzea,False
CNN_base_normal,0,2,-8.587664801495976e-09,-4.479348003627592e-09,4.108316797868383e-09,0.5277479858580294,Lepto,False
CNN_base_normal,0,3,-0.17436572909355164,-0.19002291560173035,0.01565718650817871,1.089795091607467,Kunzea,False
CNN_base_normal,0,4,0.26269665360450745,0.272907555103302,0.010210901498794556,1.0388695525991747,Lepto,False
CNN_base_normal,0,5,0.09325391054153442,0.0798458531498909,0.013408057391643524,0.8562198904109904,Kunzea,False
CNN_base_normal,0,6,-0.15467846393585205,-0.17605116963386536,0.021372705698013306,1.1381750585569201,Kunzea,True
CNN_base_normal,0,7,0.20107682049274445,0.25594961643218994,0.054872795939445496,1.272894686108964,Lepto,True
CNN_base_normal,0,8,0.20757648348808289,0.18058624863624573,0.026990234851837158,0.8699745053712497,Kunzea,True
CNN_base_normal,0,9,0.10218269377946854,0.07860273867845535,0.023579955101013184,0.7692372915042996,Kunzea,True
CNN_base_normal,0,10,0.00616802042350173,-0.0054248021915555,0.011592822149395943,-0.8795045624257607,Kunzea,False
CNN_base_normal,0,11,0.15997248888015747,0.2047225683927536,0.04475007951259613,1.2797360952366428,Lepto,True
CNN_base_normal,0,12,-4.500848262978252e-07,-4.4806483856518753e-07,2.0199877326376736e-09,0.9957332167210302,Lepto,False
CNN_base_normal,0,13,-1.0461591593013964e-09,-5.465621288891498e-10,4.995970304122466e-10,0.5776640468108009,Lepto,False
CNN_base_normal,0,14,0.11631384491920471,0.09870580583810806,0.01760803908109665,0.8486161369853317,Kunzea,False
CNN_base_normal,0,15,-0.0992204025387764,-0.11042426526546478,0.011203862726688385,1.1129189415816136,Kunzea,False
