Modelo,Capa,Filtro_Idx,Kunzea_Activacion,Lepto_Activacion,Diferencia_Abs,Ratio_Activacion,Favorece,Es_Top_Discriminativo
CNN_variant2_aug,3,0,0.005436251871287823,-0.0052025276236236095,0.010638779029250145,-0.957006343911457,Kunzea,False
CNN_variant2_aug,3,1,-0.173965722322464,-0.15069927275180817,0.023266449570655823,0.8662584262381118,Lepto,False
CNN_variant2_aug,3,2,-0.007099971175193787,-0.002742741024121642,0.004357229918241501,0.38630312645981896,Lepto,False
CNN_variant2_aug,3,3,0.4164806008338928,0.3884736895561218,0.028006911277770996,0.9327533831948718,Kunzea,False
CNN_variant2_aug,3,4,-0.11191557347774506,-0.05442170426249504,0.057493869215250015,0.48627463202826293,Lepto,False
CNN_variant2_aug,3,5,-0.23247255384922028,-0.2420564889907837,0.009583935141563416,1.0412260935194186,Kunzea,False
CNN_variant2_aug,3,6,-0.20048215985298157,-0.19868484139442444,0.001797318458557129,0.9910350209675931,Lepto,False
CNN_variant2_aug,3,7,-0.24014951288700104,-0.13385067880153656,0.10629883408546448,0.5573639406891261,Lepto,False
CNN_variant2_aug,3,8,-0.3937987685203552,-0.38348880410194397,0.010309964418411255,0.973819206292169,Lepto,False
CNN_variant2_aug,3,9,-0.3045831620693207,-0.2269638180732727,0.07761934399604797,0.7451620654464601,Lepto,False
CNN_variant2_aug,3,10,0.5776786208152771,0.4443120062351227,0.13336661458015442,0.7691335461422345,Kunzea,False
CNN_variant2_aug,3,11,-0.06586924195289612,-0.1006305143237114,0.03476127237081528,1.5277314797162327,Kunzea,False
CNN_variant2_aug,3,12,-0.02172919549047947,0.0044693113304674625,0.026198506355285645,-0.2056823204979632,Lepto,False
CNN_variant2_aug,3,13,-0.12407814711332321,0.014348875731229782,0.1384270191192627,-0.11564385894390439,Lepto,False
CNN_variant2_aug,3,14,-0.39995715022087097,-0.279048353433609,0.12090879678726196,0.6976956240169174,Lepto,False
CNN_variant2_aug,3,15,-0.39022988080978394,-0.3143868148326874,0.07584306597709656,0.8056451603881625,Lepto,False
CNN_variant2_aug,3,16,-0.41032928228378296,-0.3506263196468353,0.05970296263694763,0.8544998733231834,Lepto,False
CNN_variant2_aug,3,17,-0.3963910639286041,-0.39520591497421265,0.0011851489543914795,0.9970101524415195,Lepto,False
CNN_variant2_aug,3,18,0.22192129492759705,0.22534580528736115,0.003424510359764099,1.0154311926637696,Lepto,False
CNN_variant2_aug,3,19,-0.08081670105457306,-0.07504679262638092,0.005769908428192139,0.9286050004511395,Lepto,False
