Clase,Activacion
Kunzea,0.05121098831295967
Kunzea,0.08318079262971878
Kunzea,0.04620230197906494
Kunzea,0.017495255917310715
Kunzea,0.14911259710788727
Kunzea,0.08827240765094757
Kunzea,0.025058619678020477
Kunzea,0.5040625333786011
Kunzea,0.0006925300695002079
Kunzea,0.09274738281965256
Kunzea,0.9325405359268188
Kunzea,0.03234205022454262
Kunzea,0.5420771837234497
Kunzea,0.041207730770111084
Kunzea,0.02616604045033455
Kunzea,0.09059882909059525
Kunzea,0.14061014354228973
Kunzea,0.13825871050357819
Kunzea,0.041231270879507065
Kunzea,0.0964776799082756
Kunzea,0.05766679719090462
Kunzea,0.007766791619360447
Kunzea,0.004086693283170462
Kunzea,0.020386040210723877
Kunzea,0.03576783835887909
Kunzea,0.0004470025305636227
Kunzea,0.03315194323658943
Kunzea,0.11132732033729553
Kunzea,0.003404360730201006
Kunzea,0.008132671006023884
Kunzea,0.3473144471645355
Kunzea,0.005365442950278521
Kunzea,0.13035647571086884
Kunzea,0.028326157480478287
Kunzea,0.8164896965026855
Kunzea,0.0070847682654857635
Kunzea,0.13795529305934906
Kunzea,0.0467776358127594
Kunzea,0.9724473357200623
Kunzea,0.005692809820175171
Kunzea,0.013725068420171738
Kunzea,0.014989176765084267
Kunzea,0.028776003047823906
Kunzea,0.7796425819396973
Kunzea,0.49537062644958496
Kunzea,0.03437485918402672
Kunzea,0.002988645574077964
Kunzea,0.0016786993946880102
Kunzea,0.08100856840610504
Kunzea,0.11576561629772186
Kunzea,0.08135339617729187
Kunzea,0.011825940571725368
Kunzea,0.46426281332969666
Kunzea,0.049289993941783905
Kunzea,0.004990519490092993
Kunzea,0.08739875257015228
Kunzea,0.01712654158473015
Kunzea,0.1370944231748581
Kunzea,0.18659527599811554
Kunzea,0.001816420815885067
Kunzea,0.0493013896048069
Kunzea,0.004005825612694025
Kunzea,0.020273897796869278
Kunzea,0.009415973909199238
Kunzea,0.05612238869071007
Kunzea,0.007546484004706144
Kunzea,0.21635672450065613
Kunzea,0.011198951862752438
Kunzea,0.01982162706553936
Kunzea,0.02279951237142086
Kunzea,0.06563355028629303
Kunzea,0.05713745951652527
Kunzea,0.026909707114100456
Kunzea,0.9226000308990479
Kunzea,0.054195817559957504
Kunzea,0.05403333529829979
Kunzea,0.03333694860339165
Kunzea,0.004129553213715553
Kunzea,0.007200428284704685
Kunzea,0.011673876084387302
Kunzea,0.14074860513210297
Kunzea,0.09977119415998459
Kunzea,0.3851151168346405
Kunzea,0.07740919291973114
Kunzea,0.014528265222907066
Kunzea,0.01267434936016798
Kunzea,0.15221387147903442
Kunzea,0.033968038856983185
Kunzea,0.034998323768377304
Kunzea,0.03712853416800499
Kunzea,0.09661286324262619
Kunzea,0.0016656534280627966
Kunzea,0.013576631434261799
Kunzea,0.0007952804444357753
Kunzea,0.04345450550317764
Kunzea,0.3174953758716583
Kunzea,0.005249101668596268
Kunzea,0.029746904969215393
Kunzea,0.0020171047654002905
Kunzea,0.1056157723069191
Kunzea,0.004498085472732782
Kunzea,0.050742533057928085
Kunzea,0.04789748415350914
Kunzea,0.01829356700181961
Kunzea,0.0040328623726964
Kunzea,0.010222138836979866
Kunzea,0.002132242312654853
Kunzea,0.015364971943199635
Kunzea,0.008520743809640408
Kunzea,0.031745683401823044
Kunzea,0.051787178963422775
Kunzea,0.5286263823509216
Kunzea,0.05108720064163208
Kunzea,0.041238680481910706
Kunzea,0.04648222401738167
Kunzea,0.00889639463275671
Kunzea,0.013325302861630917
Kunzea,0.08243601024150848
Kunzea,0.019309746101498604
Kunzea,0.009899044409394264
Kunzea,0.005630291532725096
Kunzea,0.09572593867778778
Kunzea,0.012461530975997448
Kunzea,0.02103186585009098
Kunzea,0.004346698988229036
Kunzea,0.021396895870566368
Kunzea,0.0012461820151656866
Kunzea,0.10628797113895416
Kunzea,0.003265423234552145
Kunzea,0.04366299510002136
Kunzea,0.12334472686052322
Kunzea,0.03411806747317314
Kunzea,0.033919379115104675
Kunzea,0.1998683512210846
Kunzea,0.1841147541999817
Kunzea,0.14159174263477325
Kunzea,0.003108186414465308
Kunzea,0.33454272150993347
Kunzea,0.006943718995898962
Kunzea,0.004995641298592091
Kunzea,0.5338366627693176
Kunzea,0.0084362318739295
Kunzea,0.03006475791335106
Kunzea,0.03301520645618439
Kunzea,0.04477404057979584
Kunzea,0.0033286751713603735
Kunzea,0.02345399372279644
Kunzea,0.24964876472949982
Kunzea,0.017059311270713806
Kunzea,0.7072094082832336
Kunzea,0.0093547273427248
Kunzea,0.008636772632598877
Kunzea,0.001839568605646491
Kunzea,0.21261176466941833
Kunzea,0.017731722444295883
Kunzea,0.049092598259449005
Kunzea,0.0023975928779691458
Kunzea,0.011559723876416683
Kunzea,0.17079602181911469
Kunzea,0.05755235254764557
Kunzea,0.0824039876461029
Kunzea,0.08021796494722366
Kunzea,0.087347112596035
Kunzea,0.0037731255870312452
Kunzea,0.17581616342067719
Kunzea,0.04713054746389389
Kunzea,0.20639878511428833
Kunzea,0.02371278405189514
Kunzea,0.022976374253630638
Kunzea,0.07593660801649094
Kunzea,0.043435800820589066
Kunzea,0.03340765833854675
Kunzea,0.04582572355866432
Kunzea,0.0013764100149273872
Lepto,0.9797377586364746
Lepto,0.9896658658981323
Lepto,0.9889841675758362
Lepto,0.9796919226646423
Lepto,0.9764795899391174
Lepto,0.9691913723945618
Lepto,0.01499604806303978
Lepto,0.9979337453842163
Lepto,0.9580352306365967
Lepto,0.23856788873672485
Lepto,0.9977036118507385
Lepto,0.9470756649971008
Lepto,0.9903550148010254
Lepto,0.021296771243214607
Lepto,0.919913649559021
Lepto,0.8672608137130737
Lepto,0.912436306476593
Lepto,0.983672559261322
Lepto,0.9311881065368652
Lepto,0.9968352913856506
Lepto,0.7139286994934082
Lepto,0.9458754658699036
Lepto,0.8878194093704224
Lepto,0.8350852131843567
Lepto,0.9733123183250427
Lepto,0.6651932001113892
Lepto,0.9963963627815247
Lepto,0.37258076667785645
Lepto,0.8909469842910767
Lepto,0.9693534970283508
Lepto,0.7887833118438721
Lepto,0.9778743386268616
Lepto,0.689781129360199
Lepto,0.7849327921867371
Lepto,0.668837308883667
Lepto,0.8477374315261841
Lepto,0.9962179064750671
Lepto,0.9663671255111694
Lepto,0.8776572942733765
Lepto,0.9938680529594421
Lepto,0.9998064637184143
Lepto,0.7790493369102478
Lepto,0.9487883448600769
Lepto,0.907221794128418
Lepto,0.9435961842536926
Lepto,0.9853383302688599
Lepto,0.9831292033195496
Lepto,0.9670472741127014
Lepto,0.973163366317749
Lepto,0.4287104308605194
Lepto,0.9780699014663696
Lepto,0.8311691880226135
Lepto,0.11114771664142609
Lepto,0.9652186036109924
Lepto,0.9995896220207214
Lepto,0.5725708603858948
Lepto,0.013196310959756374
Lepto,0.423021137714386
Lepto,0.930550217628479
Lepto,0.9926430583000183
Lepto,0.9865315556526184
Lepto,0.9779725074768066
Lepto,0.9131346344947815
Lepto,0.9685620069503784
Lepto,0.9992438554763794
Lepto,0.3650156259536743
Lepto,0.9724403619766235
Lepto,0.4286229908466339
Lepto,0.9983969330787659
Lepto,0.8196722865104675
Lepto,0.9624389410018921
Lepto,0.9640570878982544
Lepto,0.9302048683166504
Lepto,0.9860836863517761
Lepto,0.9282791614532471
Lepto,0.9904232025146484
Lepto,0.9945245981216431
Lepto,0.8807567954063416
Lepto,0.9965909719467163
Lepto,0.9906818866729736
Lepto,0.25164994597435
Lepto,0.99073326587677
Lepto,0.9414615631103516
Lepto,0.9803330302238464
Lepto,0.6780608296394348
Lepto,0.5115644931793213
Lepto,0.971947968006134
Lepto,0.8741594552993774
Lepto,0.8179959058761597
Lepto,0.9745945334434509
Lepto,0.9967347979545593
Lepto,0.993463397026062
Lepto,0.9489201903343201
Lepto,0.990839421749115
Lepto,0.9933443069458008
Lepto,0.9926468133926392
Lepto,0.443865567445755
Lepto,0.9321563243865967
Lepto,0.992673933506012
Lepto,0.849858283996582
Lepto,0.3907982110977173
Lepto,0.9289831519126892
Lepto,0.9946540594100952
Lepto,0.9416820406913757
Lepto,0.9534167647361755
Lepto,0.5301284193992615
Lepto,0.9949319958686829
Lepto,0.9792445302009583
Lepto,0.9903450608253479
Lepto,0.9639503359794617
Lepto,0.9972711205482483
Lepto,0.9577387571334839
Lepto,0.9679329991340637
Lepto,0.949802577495575
Lepto,0.7694161534309387
Lepto,0.9296612739562988
Lepto,0.9730825424194336
Lepto,0.8447791337966919
Lepto,0.8925555944442749
Lepto,0.7034361362457275
Lepto,0.9108771085739136
Lepto,0.9644244313240051
Lepto,0.9772697687149048
Lepto,0.9868897199630737
Lepto,0.9938317537307739
Lepto,0.9870479702949524
Lepto,0.9581006169319153
Lepto,0.9863103628158569
Lepto,0.6899720430374146
Lepto,0.997397780418396
Lepto,0.9733453989028931
Lepto,0.6818766593933105
Lepto,0.9619728326797485
Lepto,0.8858857154846191
Lepto,0.9906230568885803
Lepto,0.9611725807189941
Lepto,0.9824358224868774
Lepto,0.9924837946891785
Lepto,0.9371533989906311
Lepto,0.8120356798171997
Lepto,0.9018988609313965
Lepto,0.9893080592155457
Lepto,0.9942917823791504
Lepto,0.9257245659828186
Lepto,0.9973300695419312
Lepto,0.9389869570732117
Lepto,0.8556856513023376
Lepto,0.9917919635772705
Lepto,0.28403806686401367
Lepto,0.8949695825576782
Lepto,0.936356782913208
Lepto,0.9946317672729492
Lepto,0.9475298523902893
Lepto,0.9795515537261963
Lepto,0.9885828495025635
Lepto,0.9291334748268127
Lepto,0.9783526659011841
Lepto,0.9675402641296387
Lepto,0.9890360236167908
Lepto,0.9276637434959412
Lepto,0.6803481578826904
Lepto,0.9840043783187866
Lepto,0.995752215385437
Lepto,0.9954981803894043
Lepto,0.36839428544044495
Lepto,0.9968662858009338
Lepto,0.9519934058189392
Lepto,0.989340603351593
Lepto,0.9602971076965332
Lepto,0.9992105960845947
Lepto,0.9805269241333008
Lepto,0.8188586831092834
Lepto,0.09535933285951614
Lepto,0.965828537940979
Lepto,0.7768298387527466
Lepto,0.9677850604057312
Lepto,0.27087390422821045
Lepto,0.9664180278778076
Lepto,0.4852655529975891
