Modelo,Capa,Media,Desv_Std,Rango,Top_Filtros
CNN_variant1_normal,Capa 1,0.0016763763269409537,0.1846344918012619,0.7726120948791504,"24, 0, 1"
CNN_variant1_normal,Capa 2,-0.011297713965177536,0.05629224702715874,0.45658987760543823,"32, 29, 3"
CNN_variant1_normal,Capa 3,-0.002648588502779603,0.04549436643719673,0.4667133092880249,"9, 20, 114"
