Modelo,Capa,Media,Desv_Std,Rango,Top_Filtros
CNN_base_normal,Capa 1,0.017399121075868607,0.20669063925743103,0.8972131609916687,"7, 11, 14"
CNN_base_normal,Capa 2,0.003687555668875575,0.061690423637628555,0.5395866632461548,"8, 27, 11"
CNN_base_normal,Capa 3,-0.00268906494602561,0.05029970780014992,0.5993843674659729,"14, 19, 39"
