Modelo,Capa,Media,Desv_Std,Rango,Top_Filtros
CNN_variant2_aug,Capa 1,-0.0033422536216676235,0.11355984210968018,0.453355997800827,"9, 6, 5"
CNN_variant2_aug,Capa 2,0.0006312413606792688,0.05159468948841095,0.2748207747936249,"6, 14, 26"
CNN_variant2_aug,Capa 3,-0.0013729999773204327,0.03764716163277626,0.2443125694990158,"56, 10, 55"
CNN_variant2_aug,Capa 4,-0.005803516600281,0.07302632927894592,0.3502480983734131,"72, 8, 86"
